GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Bank 1 Delta Pressure(psi),DPF Bank 1 Inlet Pressure(psi),DPF Bank 1 Inlet Temperature(°C),DPF Bank 1 Outlet Pressure(psi),DPF Bank 1 Outlet Temperature(°C),DPF Bank 2 Delta Pressure(psi),DPF Bank 2 Inlet Pressure(psi),DPF Bank 2 Inlet Temperature(°C),DPF Bank 2 Outlet Pressure(psi),DPF Bank 2 Outlet Temperature(°C),Drivers demand engine % torque(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure Bank 1(psi),Exhaust Pressure Bank 2(psi),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Rail Pressure (relative to manifold vacuum)(psi),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel Trim Bank 2 Short Term(%),Fuel trim Sensor1(%),Fuel trim Sensor2(%),Fuel trim Sensor3(%),Fuel trim Sensor4(%),Fuel trim Sensor5(%),Fuel trim Sensor6(%),Fuel trim Sensor7(%),Fuel trim Sensor8(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manfold Abs Pressure A(psi),Intake Manfold Abs Pressure B(psi),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(cfm),Mass air flow sensor A(cfm),Mass air flow sensor B(cfm),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Wide Range Current(mA),O2 Sensor1 Voltage(V),O2 Sensor1 Wide Range Equivalence Ratio(λ),O2 Sensor1 Wide Range Voltage(V),O2 Sensor2 Voltage(V),O2 Sensor2 Wide Range Current(mA),O2 Sensor2 Wide Range Equivalence Ratio(λ),O2 Sensor2 Wide Range Voltage(V),O2 Sensor3 Voltage(V),O2 Sensor3 Wide Range Current(mA),O2 Sensor3 Wide Range Equivalence Ratio(λ),O2 Sensor3 Wide Range Voltage(V),O2 Sensor4 Voltage(V),O2 Sensor4 Wide Range Current(mA),O2 Sensor4 Wide Range Equivalence Ratio(λ),O2 Sensor4 Wide Range Voltage(V),O2 Sensor5 Voltage(V),O2 Sensor5 Wide Range Current(mA),O2 Sensor5 Wide Range Equivalence Ratio(λ),O2 Sensor5 Wide Range Voltage(V),O2 Sensor6 Voltage(V),O2 Sensor6 Wide Range Current(mA),O2 Sensor6 Wide Range Equivalence Ratio(λ),O2 Sensor6 Wide Range Voltage(V),O2 Sensor7 Voltage(V),O2 Sensor7 Wide Range Current(mA),O2 Sensor7 Wide Range Equivalence Ratio(λ),O2 Sensor7 Wide Range Voltage(V),O2 Sensor8 Voltage(V),O2 Sensor8 Wide Range Current(mA),O2 Sensor8 Wide Range Equivalence Ratio(λ),O2 Sensor8 Wide Range Voltage(V),Odometer(from ECU)(km),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Wed Feb 23 06:37:47 GMT+08:00 2022,23-Feb-2022 06:37:48.375,101.47990666666668,3.0639616666666663,0.0,5.800000190734863,-5.9,310.8699951171875,-1.95299995,8.51200008,5.6960001,0.0818482,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-0.15000001,0.82999998,0.44,14.69999981,15.0206213,-,96,15.04651165,8.40259743,14.93888701,495.8999939,149.5,-,-,-,1,0.04029651,0.14313808,242.68089294,203.49880981,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,59,-,46.27450943,33.33333206,-,-,728.75,-,-,-,-,-,-,-,-,-,-,-,0.03769612,1.0658381,17.76396751,-,-,-,-,-,0,4.6875,-9.375,-,-,-,-,-,-,-,-,-,-,0.05389426,5.80000019,-5.9000001,310.86999512,3.06396174,101.47990417,5,16,-,34,-,-,-,15.60929108,15.92749882,6.40638494,6.2783947,23.90374325,-,-,36.71564865,37.46412659,0.046875,-,1.02181101,4.08748817,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72.27871704,0,27.72128105,0,199,0,16,17.25490189,10,-,-,10.94906712,9.13311863,25.75402832,0.42589206,4216.20166016,76.30599976,74.08499908,2.22099996,13.22200012,13,28
Wed Feb 23 06:37:48 GMT+08:00 2022,23-Feb-2022 06:37:49.377,101.47987833333333,3.0640216666666666,0.0,5.800000190734863,-6.4,310.8699951171875,-1.796,8.35499954,5.46000004,0.03962862,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,-0.15000001,0.85000002,0.44,14.69999981,14.98609829,-,96,15.0687027,8.47210312,14.93888701,495.8999939,149.5,-,-,-,1,0.05748913,0.14263134,241.5824585,206.05961609,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,59,1.14284182,46.27450943,27.84313774,-,-,785.75,-,-,-,-,-,-,-,-,-,-,-,0.03791602,1.01810515,16.96842003,-,-,-,-,-,0,4.6875,-8.59375,-,-,-,-,-,-,-,-,-,-,0.05420865,5.80000019,-6.4000001,310.86999512,3.06402159,101.47988129,5,17,1.53257608,34,-,-,-,15.41530704,15.92749786,6.48700237,6.27839565,22.78074776,-,-,36.25936508,37.46412277,0.04296875,-,1.01946247,4.081388,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72.63270569,0,27.3672905,0,200,0,17,17.64705849,6,13.88876822,-,11.01109791,9.08166695,25.89993477,0.4305619,4216.20605469,77.29299927,75.0719986,2.22099996,13.41699982,13,29
Wed Feb 23 06:37:49 GMT+08:00 2022,23-Feb-2022 06:37:50.376,101.47984999999998,3.0640650000000003,0.0,5.900000095367432,-6.2,310.8699951171875,-0.148,8.82600021,4.98899984,0.05259234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.07,0.1,0.81,0.33000001,14.69999981,15.13629627,-,96,15.08333302,8.50854683,14.93888701,498.20001221,153,-,-,-,1,0.05748913,0.14263134,245.31585693,499.18667603,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,59,1.14284182,61.5686264,44.70588303,-,-,1226.5,-,-,-,-,-,-,-,-,-,-,-,0.03826367,2.62360644,43.72677612,-,-,-,-,-,0,-2.34375,-6.25,-,-,-,-,-,-,-,-,-,-,0.05470568,5.9000001,-6.19999981,310.86999512,3.06406498,101.47985077,6,17,1.53257608,34,-,-,-,6.36329508,15.92749786,15.71499157,6.27839565,58.63636263,-,-,14.9675293,37.46412277,0.05859375,-,1.02968001,4.11261988,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72.99329376,0,27.00670242,3.13725495,200,0,17,21.1764698,19,13.88876822,-,11.01109791,9.08166695,25.89993477,0.43386275,4216.20947266,78.32499695,76.10399628,2.22099996,12.94900036,12.69999981,40
Wed Feb 23 06:37:50 GMT+08:00 2022,23-Feb-2022 06:37:51.376,101.47982500000002,3.064083333333334,0.0,5.900000095367432,-7.9,310.8699951171875,-0.61900002,8.35499954,4.44000006,-0.03639318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.06,-0.01,0.81999999,0.31999999,14.69999981,14.88208199,-,96,15.15671635,8.60593224,14.93888701,498.20001221,153,-,-,-,1,0.1436372,0.14282829,247.99575806,185.13287354,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,2.22879124,52.54901886,25.09803963,-,-,910,-,-,-,-,-,-,-,-,-,-,-,0.0386276,1.09380984,18.23016357,-,-,-,-,-,0,1.5625,-3.90625,-,-,-,-,-,-,-,-,-,-,0.05522599,5.9000001,-7.9000001,310.86999512,3.06408334,101.47982788,7,21,2.98885846,34,-,-,-,17.15779686,15.9274683,5.82820368,6.2784071,24.30481238,-,-,40.35799026,37.46405411,0.03125,-,1.01238644,4.05357218,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73.3031311,0,26.69687271,0,201,0,21,18.03921509,4,17.82863314,-,10.94803047,9.13398361,25.75158882,0.43944886,4216.21484375,79.23400116,77.01300049,2.22099996,13.33899975,13,37
Wed Feb 23 06:37:51 GMT+08:00 2022,23-Feb-2022 06:37:52.375,101.47979833333332,3.0641049999999996,0.0,5.900000095367432,-8.6,310.8699951171875,1.34099996,8.11900043,4.59700012,-0.02014709,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.11,0.02,0.75999999,0.34,14.69999981,14.45525265,-,96,15.25735283,8.71848774,14.93888701,500.20001221,156.3999939,-,-,-,1,0.07093785,0.14205803,246.31707764,179.41169739,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,3.68435144,49.41176605,30.58823586,-,-,882.75,-,-,-,-,-,-,-,-,-,-,-,0.03892864,1.26361895,21.06031609,-,-,-,-,-,0,2.34375,-3.90625,-,-,-,-,-,-,-,-,-,-,0.05565638,5.9000001,-8.60000038,310.86999512,3.06410503,101.47979736,7,22,4.94079685,34,-,-,-,17.70493317,15.92746925,5.64809418,6.27840662,27.27272778,-,-,41.64494705,37.46405792,-0.01953125,-,0.98335052,3.93877006,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73.66310883,0,26.33688927,0,203,0,22,18.03921509,3.5,39.26585718,-,11.02130699,9.07325459,25.92394829,0.44689023,4216.22265625,80.31700134,78.09600067,2.22099996,13.37800026,13,34
Wed Feb 23 06:37:52 GMT+08:00 2022,23-Feb-2022 06:37:53.376,101.47975666666667,3.064138333333333,0.0,5.900000095367432,-6.0,310.8699951171875,-0.46200001,10.08100033,7.02899981,0.2669287,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.38,0,1.16999996,0.63999999,14.69999981,14.73547077,-,96,15.3065691,8.77405834,14.93888701,501,158,-,-,-,1,0.07093785,0.14072986,245.42721558,180.46705627,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,3.68435144,48.23529434,30.19607925,-,-,887.5,-,-,-,-,-,-,-,-,-,-,-,0.03907846,1.25999224,20.9998703,-,-,-,-,-,0,3.125,-5.46875,-,-,-,-,-,-,-,-,-,-,0.05587058,5.9000001,-6,310.86999512,3.06413841,101.47975922,6,22,4.94079685,34,-,-,-,17.60139656,15.92747498,5.68131828,6.27840471,27.43315544,-,-,41.40140915,37.46406937,0.01171875,-,1.00241303,4.01148176,0.155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73.98922729,0,26.0107708,0,203,0,22,18.03921509,5.5,39.26585718,-,11.10904217,9.00159836,26.13031387,0.44724467,4216.22265625,81.3239975,79.10299683,2.22099996,13.35900021,13,33
Wed Feb 23 06:37:53 GMT+08:00 2022,23-Feb-2022 06:37:54.376,101.47972166666665,3.064153333333333,0.0,5.900000095367432,-5.8,310.8699951171875,0.086,7.72700024,6.32299995,0.03680843,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.1,0.02,0.69,0.46000001,14.69999981,14.58034229,-,96,15.36690617,8.86307049,14.93888701,501,158,-,-,-,1,0.0884,0.14033005,243.76564026,190.96792603,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,3.68435144,47.84313583,29.01960754,-,-,810.75,-,-,-,-,-,-,-,-,-,-,-,0.03936965,1.21224689,20.20411491,-,-,-,-,-,0,3.90625,-5.46875,-,-,-,-,-,-,-,-,-,-,0.05628691,5.9000001,-5.80000019,310.86999512,3.06415343,101.47972107,6,19,4.94079685,34,-,-,-,16.63353729,15.92748165,6.01189756,6.27840185,26.39037378,-,-,39.12484741,37.46408844,-0.0078125,-,0.99185997,3.97085595,0.27000001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.30206299,0,25.69793701,0,204,0,19,18.03921509,11,39.26585718,-,11.203619,8.92560959,26.35277557,0.45427635,4216.22998047,82.31400299,80.09300232,2.22099996,13.31999969,13,32
Wed Feb 23 06:37:54 GMT+08:00 2022,23-Feb-2022 06:37:55.376,101.47969166666665,3.06416,0.0,5.900000095367432,-5.2,310.8699951171875,-1.56099999,7.25600004,4.91099977,0.00580615,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,-0.07,0.81,0.5,14.69999981,14.69915485,-,96,15.37588692,8.9218111,14.93888701,502.20001221,161,-,-,-,1,0.0884,0.13958669,243.19163513,241.7401886,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,-,50.58823395,35.68627548,-,-,757.75,-,-,-,-,-,-,-,-,-,-,-,0.03965925,1.29381979,21.56366348,-,-,-,-,-,0,3.90625,-5.46875,-,-,-,-,-,-,-,-,-,-,0.05670095,5.9000001,-5.19999981,310.86999512,3.06416011,101.47969055,7,15,-,34,-,-,-,13.14002514,15.92748165,7.61026907,6.27840185,28.39572136,-,-,30.90752411,37.46408463,0.0078125,-,0.99994248,3.99842811,0.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.60929108,0,25.39070892,0,206,0,15,18.03921509,11,-,-,11.26333618,8.87828636,26.49324036,0.45984635,4216.23535156,83.30999756,81.08899689,2.22099996,13.30000019,12.89999962,33
Wed Feb 23 06:37:55 GMT+08:00 2022,23-Feb-2022 06:37:56.376,101.47966666666667,3.064166666666667,0.0,5.900000095367432,-5.0,310.8699951171875,-0.54100001,6.62900019,6.40199995,-0.03996313,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.07,-0.07,0.70999998,0.47999999,14.69999981,14.74712849,-,96,15.35211277,8.93442631,14.93888701,502.20001221,161,-,-,-,1,0.07902857,0.13958669,243.57147217,273.19827271,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,-,54.90196228,36.47058868,-,-,775,-,-,-,-,-,-,-,-,-,-,-,0.03977936,1.27989757,21.33162689,-,-,-,-,-,0,3.125,-4.6875,-,-,-,-,-,-,-,-,-,-,0.05687267,5.9000001,-5,310.86999512,3.06416678,101.47966766,6,12,-,34,-,-,-,11.6269846,15.9274683,8.60060787,6.2784071,28.31550753,-,-,27.34860039,37.46405411,0.01171875,-,1.00320601,4.00892019,0.44499999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.91044617,0,25.08955002,0,206,0,12,18.03921509,11,-,-,11.2679987,8.87461376,26.5042057,0.46168384,4216.23730469,84.30999756,82.08899689,2.22099996,13.30000019,13,34
Wed Feb 23 06:37:56 GMT+08:00 2022,23-Feb-2022 06:37:57.375,101.47964500000002,3.0641616666666662,0.0,5.900000095367432,-4.2,310.8699951171875,0.71399999,7.72700024,5.53900003,-0.00540286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,0.06,0.77999997,0.46000001,14.69999981,14.72964287,-,96,15.22222233,8.91056919,14.93888701,502.8999939,163.6000061,-,-,-,1,0.07902857,0.13920718,243.57147217,-,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,-,58.03921509,36.86274338,-,-,790.5,-,-,-,-,-,-,-,-,-,-,-,0.040085,1.2510215,20.85035896,-,-,-,-,-,0,2.34375,-3.90625,-,-,-,-,-,-,-,-,-,-,0.05730963,5.9000001,-4.19999981,310.86999512,3.06416178,101.47964478,7,4,-,34,-,-,-,6.3818469,15.92743874,15.66930771,6.27841854,27.51336926,-,-,15.01116562,37.46398544,0.01171875,-,1.00201654,4.00782204,0.505,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.88273621,0,25.11725998,0,207,0,4,18.43137169,2,-,-,11.20614815,8.92359543,26.35872459,0.46443772,4216.24023438,85.27999878,83.05899811,2.22099996,13.30000019,13,35
Wed Feb 23 06:37:57 GMT+08:00 2022,23-Feb-2022 06:37:58.375,101.47963,3.0641683333333334,0.0,5.800000190734863,-3.5,310.8699951171875,0.792,8.43299961,4.67600012,0.00524956,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.08,0.86000001,0.38,14.69999981,14.60679436,-,96,15.03424644,8.85080624,14.93888701,502.8999939,163.6000061,-,-,-,1,0.15818079,0.13940528,243.57147217,-,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,-,60.39215851,38.03921509,-,-,763.25,-,-,-,-,-,-,-,-,-,-,-,0.04037739,1.36084819,22.6808033,-,-,-,-,-,0,2.34375,-3.90625,-,-,-,-,-,-,-,-,-,-,0.05772767,5.80000019,-3.5,310.86999512,3.06416821,101.47962952,7,1,-,34,-,-,-,1.47903621,15.92739391,67.61100769,6.27843618,29.67914449,-,-,3.47893906,37.46387863,-0.00390625,-,0.9936595,3.97598004,0.52499998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73.98996735,0,26.01003456,0,208,0,1,18.03921509,2,-,-,11.08455944,9.02147961,26.0727272,0.46512106,4216.24072266,86.30899811,84.08799744,2.22099996,13.30000019,12.89999962,36
Wed Feb 23 06:37:58 GMT+08:00 2022,23-Feb-2022 06:37:59.376,101.47963666666668,3.0641633333333336,0.0,5.800000190734863,-4.7,310.8699951171875,0.71399999,8.90400028,4.51900005,0.01402383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.08,0.87,0.33000001,14.69999981,14.60679436,-,96,14.93877506,8.7840004,14.93888701,503.20001221,164.8999939,-,-,-,1,0.97100568,0.14032181,243.57147217,-,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,-,56.47058868,30.98039246,-,-,754.5,-,-,-,-,-,-,-,-,-,-,-,0.04064294,0.93420392,15.57006454,-,-,-,-,-,0,2.34375,-4.6875,-,-,-,-,-,-,-,-,-,-,0.05810732,5.80000019,-4.69999981,310.86999512,3.06416345,101.47963715,8,1,-,34,-,-,-,0,15.92739201,-,6.27843714,20.37433106,-,-,0,37.46387482,0,-,0.9936595,3.97061205,0.54500002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73.13414001,0,26.86585999,0,209,0,1,18.03921509,3,-,-,11.07804298,9.0267868,26.05739975,0.46512106,4216.24072266,87.31900024,84.61199951,2.70700002,13.20300007,13.19999981,34
Wed Feb 23 06:37:59 GMT+08:00 2022,23-Feb-2022 06:38:00.376,101.47962833333334,3.064165,0.0,5.699999809265137,-4.5,310.8699951171875,0.87099999,8.59000015,4.28299999,0.00146568,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.07,0.87,0.34,14.69999981,14.32388592,-,96,14.84459496,8.75298786,14.93888701,503.6000061,167.30000305,-,-,-,1,0.97100568,0.14110196,243.57147217,-,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,0.06324631,50.58823395,31.37254906,-,-,764,-,-,-,-,-,-,-,-,-,-,-,0.0407802,1.15815246,19.30254173,-,-,-,-,-,0,3.90625,-4.6875,-,-,-,-,-,-,-,-,-,-,0.05830357,5.69999981,-4.5,310.86999512,3.06416512,101.47962952,8,1,0.0848147,34,-,-,-,0.87140667,15.92739201,114.75598145,6.27843714,25.18716638,-,-,2.04969335,37.46387482,-0.046875,-,0.97441399,3.89680195,0.565,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72.2995224,0,27.70047569,0,210,0,1,17.64705849,-2.5,0.79050361,-,11.07804298,9.0267868,26.05739975,0.46528691,4216.24072266,88.32700348,85.62000275,2.70700002,13.37800026,13.10000038,34
Wed Feb 23 06:38:00 GMT+08:00 2022,23-Feb-2022 06:38:01.374,101.47964833333332,3.064188333333333,0.0,5.5,-2.6,310.8699951171875,0.47799999,9.375,3.18499994,0.03596058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,0.05,0.94999999,0.22,14.69999981,14.42028141,-,96,14.66666698,8.69565201,14.93888701,503.6000061,167.30000305,-,-,-,1,2.04036951,0.14204755,243.57147217,-,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,0.12130034,54.11764526,39.2156868,-,-,840.5,-,-,-,-,-,-,-,-,-,-,-,0.04108421,1.6876694,28.12782288,-,-,-,-,-,0,4.6875,-7.03125,-,-,-,-,-,-,-,-,-,-,0.05873821,5.5,-2.5999999,310.86999512,3.06418824,101.47964478,8,2,0.16266644,34,-,-,-,0.60402143,15.92734528,165.55560303,6.27845573,36.33689974,-,-,1.42075884,37.46376419,-0.02734375,-,0.98097152,3.9227879,0.58499998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71.5013504,0,28.4986515,0,211,0,2,34.50980377,-1,1.37811783,-,10.95381355,9.12916088,25.76519203,0.46567246,4216.24121094,89.31300354,86.60600281,2.70700002,13.41699982,13.10000038,37
Wed Feb 23 06:38:01 GMT+08:00 2022,23-Feb-2022 06:38:02.375,101.47968333333334,3.0642066666666663,0.0,5.300000190734863,-0.7,310.8699951171875,-0.148,9.29599953,3.18499994,0.02079409,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,-0.02,1,0.25999999,14.69999981,14.8946352,-,96,14.57236862,8.68627453,14.93888701,504.70001221,170,-,-,-,1,2.04036951,0.14577153,243.57147217,-,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,4.74023533,80,55.68627548,-,-,1656.25,-,-,-,-,-,-,-,-,-,-,-,0.04222735,4.78273726,79.7122879,-,-,-,-,-,0,-3.125,-1.5625,-,-,-,-,-,-,-,-,-,-,0.06037256,5.30000019,-0.69999999,310.86999512,3.0642066,101.47968292,8,10,6.35676003,34,-,-,-,1.03175604,15.92729664,96.92129517,6.27847481,106.36363721,-,-,2.42686176,37.46364975,0.03515625,-,1.01324046,4.04844809,0.60500002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,70.84606934,0,29.15393066,5.49019623,212,0,10,21.56862831,17.5,27.32977268,-,10.82663536,9.23639965,25.46604729,0.46751302,4216.24316406,90.30000305,87.59300232,2.70700002,13.39799976,13.10000038,61
Wed Feb 23 06:38:02 GMT+08:00 2022,23-Feb-2022 06:38:03.376,101.47973333333333,3.064201666666667,0.0,5.099999904632568,1.3,310.8699951171875,-0.61900002,9.21800041,2.87100005,0.03352796,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,-0.03,0.97000003,0.22,14.69999981,14.70094776,-,96,14.56862736,8.70703125,14.93888701,504.70001221,170,-,-,-,1,1.53740752,0.14577153,243.57147217,-,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,4.74023533,90.19607544,63.13725662,-,-,2039.75,-,-,-,-,-,-,-,-,-,-,-,0.04303673,6.08152962,101.35883331,-,-,-,-,-,0,-3.125,1.5625,-,-,-,-,-,-,-,-,-,-,0.06152974,5.0999999,1.29999995,310.86999512,3.06420159,101.47973633,8,14,6.35676003,34,-,-,-,1.62194252,15.92725277,61.65393066,6.27849197,135.32086109,-,-,3.8150785,37.46354675,0.00390625,-,1.00006449,4.001966,0.58499998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71.17138672,0,28.82861137,10.5882349,213,0,14,29.41176414,17,27.32977268,-,10.71705532,9.33083916,25.20829773,0.46980301,4216.24560547,91.31900024,88.61199951,2.70700002,13.45699978,13.10000038,66
Wed Feb 23 06:38:03 GMT+08:00 2022,23-Feb-2022 06:38:04.375,101.47979833333332,3.0641866666666666,0.0,4.800000190734863,3.3,310.8699951171875,0.086,9.60999966,3.34200001,0.05619603,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.07,0.94,0.15000001,14.69999981,14.85921574,-,96,14.65161324,8.80232525,14.93888701,512.29998779,175.80000305,-,-,-,1,1.53740752,0.15054339,275.58425903,1401.02209473,0,41992,0,-,-,-,-,-,-,-,-,-,-,-,60,9.0304184,89.01960754,65.49019623,-,-,2710.75,-,-,-,-,-,-,-,-,-,-,-,0.04507758,8.29031563,138.17192078,-,-,-,-,-,0,-3.125,5.46875,-,-,-,-,-,-,-,-,-,-,0.06444756,4.80000019,3.29999995,310.86999512,3.06418657,101.47979736,8,23,12.10999012,34,-,-,-,2.2672534,15.92720985,44.10584259,6.27850866,183.93048203,-,-,5.33295727,37.46344757,0.02734375,-,1.010831,4.04332399,0.58499998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71.47717285,0,28.52282906,12.54901981,214,0,23,30.19607925,16,36.97782388,-,10.61764622,9.41820145,24.97447014,0.47680092,4216.25244141,92.29799652,89.59100342,2.70700002,13.43700027,13.10000038,71
